event-id,visible,timestamp,location-long,location-lat,external-temperature,gps:dop,height-raw,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
9710451430,true,2014-06-02 09:30:17.000,-111.642966,60.092731,14.0,2.0,"179.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451431,true,2014-06-02 09:46:05.000,-111.648066,60.085355,14.0,3.4,"187.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451432,true,2014-06-02 10:01:00.000,-111.655543,60.073319,13.0,2.2,"183.5","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451433,true,2014-06-02 10:18:00.000,-111.660019,60.06159,13.0,8.0,"180.13","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451434,true,2014-06-02 10:31:48.000,-111.662511,60.057057,14.0,5.0,"176.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451435,true,2014-06-02 10:46:47.000,-111.662003,60.04652,13.0,3.8,"181.47","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451436,true,2014-06-02 11:01:59.000,-111.659287,60.035586,14.0,3.4,"181.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451437,true,2014-06-02 11:15:55.000,-111.657463,60.028261,14.0,8.0,"184.95","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451438,true,2014-06-02 11:31:02.000,-111.660564,60.019741,14.0,8.4,"184.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451439,true,2014-06-02 11:46:00.000,-111.662938,60.011641,14.0,10.2,"180.67","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451440,true,2014-06-02 12:00:30.000,-111.657065,60.009544,15.0,2.0,"185.02","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451441,true,2014-06-02 12:15:10.000,-111.660199,60.007686,16.0,3.2,"186.78","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451442,true,2014-06-02 12:30:13.000,-111.662393,60.004464,18.0,2.0,"189.57","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451443,true,2014-06-02 12:45:10.000,-111.674884,60.007906,18.0,1.6,"200.3","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451444,true,2014-06-02 13:00:14.000,-111.686357,60.009854,17.0,2.2,"176.71","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451445,true,2014-06-02 13:15:16.000,-111.69147,60.014877,17.0,2.0,"182.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451446,true,2014-06-02 13:30:43.000,-111.701511,60.021593,18.0,1.8,"189.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451447,true,2014-06-02 13:45:53.000,-111.697572,60.025604,20.0,3.2,"180.19","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451448,true,2014-06-02 14:00:13.000,-111.691593,60.028131,21.0,3.8,"185.22","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451449,true,2014-06-02 14:15:52.000,-111.689358,60.028456,21.0,1.8,"219.78","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451450,true,2014-06-02 14:30:14.000,-111.688568,60.028503,20.0,1.6,"195.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451451,true,2014-06-02 14:45:04.000,-111.688567,60.028513,20.0,1.6,"187.22","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451452,true,2014-06-02 15:00:15.000,-111.688634,60.028578,20.0,1.6,"202.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451453,true,2014-06-02 15:15:06.000,-111.688601,60.028533,21.0,1.6,"203.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451454,true,2014-06-02 15:30:20.000,-111.688611,60.02853,22.0,1.8,"183.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451455,true,2014-06-02 15:45:02.000,-111.688481,60.028482,23.0,1.6,"205.38","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451456,true,2014-06-02 16:00:16.000,-111.688524,60.028604,23.0,2.0,"211.42","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451457,true,2014-06-02 16:15:16.000,-111.688554,60.028578,23.0,1.6,"181.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451458,true,2014-06-02 16:30:15.000,-111.688677,60.028495,23.0,1.8,"190.71","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451459,true,2014-06-02 16:45:22.000,-111.688764,60.028429,23.0,1.8,"175.33","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451460,true,2014-06-02 17:00:16.000,-111.688661,60.028526,24.0,1.6,"185.24","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451461,true,2014-06-02 17:15:18.000,-111.68868,60.028552,24.0,1.6,"184.71","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451462,true,2014-06-02 17:30:18.000,-111.688674,60.028421,24.0,3.2,"182.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451463,true,2014-06-02 17:45:44.000,-111.688691,60.02849,24.0,2.2,"196.8","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451464,true,2014-06-02 18:00:13.000,-111.688677,60.028454,25.0,2.2,"182.91","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451465,true,2014-06-02 18:15:09.000,-111.688648,60.028479,25.0,1.8,"190.59","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451466,true,2014-06-02 18:30:12.000,-111.688677,60.028517,26.0,1.8,"195.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451467,true,2014-06-02 18:45:09.000,-111.688747,60.028518,26.0,2.2,"181.12","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451468,true,2014-06-02 19:00:12.000,-111.688564,60.02846,26.0,2.0,"194.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451469,true,2014-06-02 19:15:10.000,-111.688604,60.028522,26.0,1.8,"194.77","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451470,true,2014-06-02 19:30:18.000,-111.688584,60.028451,25.0,1.6,"186.63","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451471,true,2014-06-02 19:45:23.000,-111.688564,60.028534,27.0,1.6,"197.46","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451472,true,2014-06-02 20:00:36.000,-111.688608,60.028459,27.0,3.6,"187.22","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451473,true,2014-06-02 20:16:18.000,-111.688611,60.028471,28.0,1.6,"183.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451474,true,2014-06-02 20:30:13.000,-111.688598,60.028483,28.0,1.6,"189.17","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451475,true,2014-06-02 20:45:02.000,-111.688677,60.028486,28.0,1.6,"188.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451476,true,2014-06-02 21:00:24.000,-111.688671,60.028479,28.0,1.6,"189.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451477,true,2014-06-02 21:15:14.000,-111.688667,60.028483,28.0,1.8,"185.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451478,true,2014-06-02 21:30:11.000,-111.688781,60.028411,27.0,1.6,"183.4","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451479,true,2014-06-02 21:45:09.000,-111.68869,60.028511,27.0,2.0,"179.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451480,true,2014-06-02 22:00:14.000,-111.688704,60.028459,27.0,1.6,"187.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451481,true,2014-06-02 22:15:09.000,-111.688704,60.028482,27.0,0.6,"191.54","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451482,true,2014-06-02 22:30:06.000,-111.688741,60.028469,26.0,1.8,"184.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451483,true,2014-06-02 22:45:09.000,-111.68875,60.028514,26.0,1.8,"184.83","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451484,true,2014-06-02 23:00:14.000,-111.688737,60.02866,25.0,1.6,"195.1","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451485,true,2014-06-02 23:15:21.000,-111.688558,60.028504,24.0,1.8,"193.59","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451486,true,2014-06-02 23:30:13.000,-111.68892,60.028619,23.0,3.4,"195.4","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451487,true,2014-06-02 23:46:12.000,-111.688624,60.028459,23.0,2.0,"198.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451488,true,2014-06-03 00:02:16.000,-111.688664,60.028467,22.0,3.8,"189.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451489,true,2014-06-03 00:15:30.000,-111.688717,60.02852,22.0,2.0,"184.46","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451490,true,2014-06-03 00:30:21.000,-111.688574,60.028528,21.0,1.6,"198.98","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451491,true,2014-06-03 00:45:29.000,-111.68855,60.028527,21.0,2.2,"178.28","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451492,true,2014-06-03 01:00:15.000,-111.688688,60.028531,21.0,2.0,"221.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451493,true,2014-06-03 01:15:02.000,-111.688674,60.028485,21.0,2.2,"184.4","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451494,true,2014-06-03 01:30:17.000,-111.688697,60.028524,20.0,2.2,"169.21","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451495,true,2014-06-03 01:45:22.000,-111.688687,60.028453,20.0,2.2,"185.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451496,true,2014-06-03 02:00:19.000,-111.688614,60.028498,20.0,2.2,"192.82","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451497,true,2014-06-03 02:15:17.000,-111.688677,60.028481,20.0,2.0,"188.11","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451498,true,2014-06-03 02:30:13.000,-111.689077,60.028408,20.0,2.0,"191.68","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451499,true,2014-06-03 02:45:09.000,-111.692765,60.028049,20.0,3.2,"187.01","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451500,true,2014-06-03 03:00:30.000,-111.693005,60.028055,20.0,5.2,"175.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451501,true,2014-06-03 03:15:08.000,-111.692831,60.029401,20.0,5.0,"175.23","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451502,true,2014-06-03 03:30:12.000,-111.692077,60.032661,20.0,4.8,"177.04","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451503,true,2014-06-03 03:45:09.000,-111.694839,60.036772,19.0,3.2,"180.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451504,true,2014-06-03 04:00:13.000,-111.697153,60.032975,18.0,3.8,"178.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451505,true,2014-06-03 04:15:09.000,-111.691866,60.026059,17.0,3.8,"174.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451506,true,2014-06-03 04:30:14.000,-111.699474,60.024635,17.0,3.2,"174.35","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451507,true,2014-06-03 04:45:02.000,-111.701259,60.024451,16.0,3.8,"179.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451508,true,2014-06-03 05:00:14.000,-111.706323,60.022847,16.0,3.2,"176.16","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451509,true,2014-06-03 05:15:47.000,-111.718722,60.024853,14.0,2.0,"177.67","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451510,true,2014-06-03 05:30:15.000,-111.727398,60.025886,14.0,1.8,"174.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451511,true,2014-06-03 05:45:10.000,-111.726406,60.037842,13.0,1.8,"199.7","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451512,true,2014-06-03 06:00:27.000,-111.725559,60.052522,12.0,1.6,"190.88","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451513,true,2014-06-03 06:17:00.000,-111.732054,60.062819,11.0,1.8,"185.49","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451514,true,2014-06-03 06:30:13.000,-111.737694,60.06992,12.0,2.0,"185.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451515,true,2014-06-03 06:45:09.000,-111.742864,60.074962,13.0,3.2,"185.48","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451516,true,2014-06-03 07:00:13.000,-111.755384,60.082837,13.0,3.2,"182.41","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451517,true,2014-06-03 07:15:11.000,-111.760341,60.088478,13.0,2.0,"180.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451518,true,2014-06-03 07:30:12.000,-111.764056,60.096437,13.0,1.6,"186.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451519,true,2014-06-03 07:45:09.000,-111.763795,60.109239,12.0,2.0,"186.36","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451520,true,2014-06-03 08:00:30.000,-111.773707,60.117464,11.0,1.6,"174.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451521,true,2014-06-03 08:15:02.000,-111.76914,60.123015,11.0,1.8,"167.09","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451522,true,2014-06-03 08:30:23.000,-111.780398,60.125806,11.0,5.0,"187.92","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451523,true,2014-06-03 08:45:09.000,-111.784,60.130716,11.0,5.0,"172.38","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451524,true,2014-06-03 09:00:31.000,-111.77463,60.136941,11.0,4.8,"170.81","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451525,true,2014-06-03 09:15:09.000,-111.774613,60.136944,12.0,3.2,"170.63","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451526,true,2014-06-03 09:30:13.000,-111.774633,60.136943,14.0,3.4,"164.9","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451527,true,2014-06-03 09:45:09.000,-111.774647,60.136962,14.0,2.2,"164.85","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451528,true,2014-06-03 10:00:12.000,-111.773867,60.137964,13.0,2.0,"171.06","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451529,true,2014-06-03 10:15:10.000,-111.772969,60.145441,12.0,3.6,"178.32","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451530,true,2014-06-03 10:30:16.000,-111.769148,60.145744,11.0,3.4,"172.79","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451531,true,2014-06-03 10:45:10.000,-111.756546,60.148396,11.0,3.2,"173.83","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451532,true,2014-06-03 11:00:13.000,-111.749796,60.151046,11.0,6.8,"169.26","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451533,true,2014-06-03 11:15:29.000,-111.748462,60.151302,12.0,1.6,"174.77","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451534,true,2014-06-03 11:30:14.000,-111.748388,60.149766,13.0,2.2,"173.85","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451535,true,2014-06-03 11:45:10.000,-111.734792,60.149875,12.0,3.6,"176.1","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451536,true,2014-06-03 12:00:13.000,-111.724668,60.152119,11.0,3.6,"174.44","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451537,true,2014-06-03 12:15:30.000,-111.721328,60.151883,12.0,1.8,"179.14","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451538,true,2014-06-03 12:30:14.000,-111.721382,60.151908,13.0,2.2,"179.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451539,true,2014-06-03 12:45:10.000,-111.718943,60.151458,13.0,1.8,"178.66","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451540,true,2014-06-03 13:00:13.000,-111.712206,60.152571,13.0,1.6,"175.49","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451541,true,2014-06-03 13:15:10.000,-111.709811,60.15199,13.0,2.2,"174.61","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451542,true,2014-06-03 13:30:30.000,-111.704186,60.152604,13.0,1.8,"175.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451543,true,2014-06-03 13:45:05.000,-111.704133,60.15257,15.0,1.6,"173.29","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451544,true,2014-06-03 14:00:05.000,-111.7042,60.152536,16.0,0.6,"169.69","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451545,true,2014-06-03 14:15:09.000,-111.704149,60.152558,16.0,1.8,"171.74","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451546,true,2014-06-03 14:30:17.000,-111.704209,60.152594,16.0,1.6,"172.86","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451547,true,2014-06-03 14:45:19.000,-111.704223,60.152646,17.0,2.2,"168.39","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451548,true,2014-06-03 15:00:12.000,-111.704119,60.152644,18.0,2.2,"169.72","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451549,true,2014-06-03 15:15:09.000,-111.704149,60.152607,21.0,2.0,"181.28","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451550,true,2014-06-03 15:30:13.000,-111.70419,60.152571,21.0,1.8,"184.73","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451551,true,2014-06-03 15:45:09.000,-111.704176,60.152561,20.0,2.2,"186.52","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451552,true,2014-06-03 16:00:13.000,-111.704079,60.15263,20.0,2.0,"189.05","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451553,true,2014-06-03 16:15:29.000,-111.704153,60.152563,19.0,1.8,"177.18","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451554,true,2014-06-03 16:30:12.000,-111.70418,60.152559,20.0,1.6,"179.75","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451555,true,2014-06-03 16:45:07.000,-111.70419,60.152544,20.0,0.6,"179.53","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451556,true,2014-06-03 17:00:06.000,-111.704186,60.152557,20.0,0.4,"177.55","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451557,true,2014-06-03 17:15:01.000,-111.704223,60.152543,20.0,0.4,"180.76","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451558,true,2014-06-03 17:30:13.000,-111.704206,60.152537,20.0,2.2,"178.85","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451559,true,2014-06-03 17:45:25.000,-111.70418,60.152546,20.0,2.2,"177.15","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451560,true,2014-06-03 18:00:12.000,-111.704163,60.152535,21.0,1.6,"174.36","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451561,true,2014-06-03 18:15:09.000,-111.704146,60.152569,21.0,1.8,"180.25","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451562,true,2014-06-03 18:30:12.000,-111.704169,60.15256,21.0,1.8,"177.37","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451563,true,2014-06-03 18:45:09.000,-111.704203,60.152536,22.0,2.2,"174.27","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
9710451564,true,2014-06-03 19:00:13.000,-111.704183,60.152566,24.0,1.8,"174.71","gps","Canis lupus","33679","33679","ABoVE: Boutin Alberta Grey Wolf"
